Timestamp,GSR Value,Smoothed Value,Conductivity (µS)
2025-01-12 14:56:42,642,641.64,33.04
2025-01-12 14:56:42,643,642.44,33.18
2025-01-12 14:56:42,643,642.67,33.18
2025-01-12 14:56:42,643,642.86,33.18
2025-01-12 14:56:42,642,642.58,33.04
2025-01-12 14:56:42,642,642.39,33.04
2025-01-12 14:56:42,642,642.10,33.04
2025-01-12 14:56:42,641,641.45,32.90
2025-01-12 14:56:43,642,641.58,33.04
2025-01-12 14:56:43,641,641.39,32.90
2025-01-12 14:56:43,641,641.23,32.90
2025-01-12 14:56:43,642,641.54,33.04
2025-01-12 14:56:43,642,641.78,33.04
2025-01-12 14:56:43,642,641.89,33.04
2025-01-12 14:56:43,642,642.02,33.04
2025-01-12 14:56:43,642,642.05,33.04
2025-01-12 14:56:43,642,642.06,33.04
2025-01-12 14:56:43,642,641.95,33.04
2025-01-12 14:56:43,642,641.94,33.04
2025-01-12 14:56:43,642,642.00,33.04
2025-01-12 14:56:43,642,642.00,33.04
2025-01-12 14:56:43,643,642.43,33.18
2025-01-12 14:56:43,642,642.29,33.04
2025-01-12 14:56:43,642,642.18,33.04
2025-01-12 14:56:43,643,642.53,33.18
2025-01-12 14:56:43,642,642.35,33.04
2025-01-12 14:56:43,642,642.12,33.04
2025-01-12 14:56:43,642,642.05,33.04
2025-01-12 14:56:43,642,642.05,33.04
2025-01-12 14:56:43,642,642.00,33.04
2025-01-12 14:56:43,642,641.95,33.04
2025-01-12 14:56:43,641,641.56,32.90
2025-01-12 14:56:43,642,641.77,33.04
2025-01-12 14:56:43,642,641.82,33.04
2025-01-12 14:56:43,642,641.90,33.04
2025-01-12 14:56:43,642,641.95,33.04
2025-01-12 14:56:43,642,642.06,33.04
2025-01-12 14:56:43,644,642.91,33.32
2025-01-12 14:56:43,642,642.59,33.04
2025-01-12 14:56:43,641,641.87,32.90
2025-01-12 14:56:43,641,641.48,32.90
2025-01-12 14:56:43,642,641.64,33.04
2025-01-12 14:56:44,642,641.59,33.04
2025-01-12 14:56:44,642,641.74,33.04
2025-01-12 14:56:44,642,641.99,33.04
2025-01-12 14:56:44,642,642.24,33.04
2025-01-12 14:56:44,641,641.63,32.90
2025-01-12 14:56:44,642,641.65,33.04
2025-01-12 14:56:44,641,641.32,32.90
2025-01-12 14:56:44,641,641.18,32.90
2025-01-12 14:56:44,642,641.47,33.04
2025-01-12 14:56:44,642,641.78,33.04
2025-01-12 14:56:44,642,641.89,33.04
2025-01-12 14:56:44,641,641.59,32.90
2025-01-12 14:56:44,641,641.33,32.90
2025-01-12 14:56:44,641,641.16,32.90
2025-01-12 14:56:44,641,640.94,32.90
2025-01-12 14:56:44,643,641.74,33.18
2025-01-12 14:56:44,641,641.58,32.90
2025-01-12 14:56:44,642,641.85,33.04
2025-01-12 14:56:44,642,641.99,33.04
2025-01-12 14:56:44,643,642.44,33.18
2025-01-12 14:56:44,644,643.03,33.32
2025-01-12 14:56:44,642,642.72,33.04
2025-01-12 14:56:44,642,642.45,33.04
2025-01-12 14:56:44,640,641.47,32.77
2025-01-12 14:56:44,642,641.40,33.04
2025-01-12 14:56:44,641,641.03,32.90
2025-01-12 14:56:44,642,641.39,33.04
2025-01-12 14:56:44,642,641.75,33.04
2025-01-12 14:56:44,642,642.15,33.04
2025-01-12 14:56:44,643,642.48,33.18
2025-01-12 14:56:44,642,642.37,33.04
2025-01-12 14:56:44,643,642.54,33.18
2025-01-12 14:56:44,639,641.11,32.63
2025-01-12 14:56:44,642,641.30,33.04
2025-01-12 14:56:44,642,641.49,33.04
2025-01-12 14:56:45,644,642.55,33.32
2025-01-12 14:56:45,641,641.92,32.90
2025-01-12 14:56:45,642,642.28,33.04
2025-01-12 14:56:45,643,642.60,33.18
2025-01-12 14:56:45,642,642.39,33.04
2025-01-12 14:56:45,641,641.38,32.90
2025-01-12 14:56:45,641,641.34,32.90
2025-01-12 14:56:45,641,641.18,32.90
2025-01-12 14:56:45,641,641.07,32.90
2025-01-12 14:56:45,641,640.82,32.90
2025-01-12 14:56:45,642,641.42,33.04
2025-01-12 14:56:45,642,641.84,33.04
2025-01-12 14:56:45,643,642.40,33.18
2025-01-12 14:56:45,642,642.30,33.04
2025-01-12 14:56:45,642,642.24,33.04
2025-01-12 14:56:45,642,642.10,33.04
2025-01-12 14:56:45,641,641.57,32.90
2025-01-12 14:56:45,642,641.58,33.04
2025-01-12 14:56:45,643,642.20,33.18
2025-01-12 14:56:45,641,641.75,32.90
2025-01-12 14:56:45,643,642.33,33.18
2025-01-12 14:56:45,641,641.85,32.90
2025-01-12 14:56:45,642,641.89,33.04
2025-01-12 14:56:45,642,641.81,33.04
2025-01-12 14:56:45,642,641.90,33.04
2025-01-12 14:56:45,642,641.92,33.04
2025-01-12 14:56:45,642,642.08,33.04
2025-01-12 14:56:45,644,642.84,33.32
2025-01-12 14:56:45,639,641.36,32.63
2025-01-12 14:56:45,642,641.43,33.04
2025-01-12 14:56:45,642,641.66,33.04
2025-01-12 14:56:45,641,641.37,32.90
2025-01-12 14:56:45,642,641.42,33.04
2025-01-12 14:56:45,642,641.91,33.04
2025-01-12 14:56:45,641,641.60,32.90
2025-01-12 14:56:46,642,641.81,33.04
2025-01-12 14:56:46,642,641.69,33.04
2025-01-12 14:56:46,643,642.38,33.18
2025-01-12 14:56:46,642,642.25,33.04
2025-01-12 14:56:46,641,641.75,32.90
2025-01-12 14:56:46,642,641.86,33.04
2025-01-12 14:56:46,642,641.88,33.04
2025-01-12 14:56:46,642,641.77,33.04
2025-01-12 14:56:46,642,641.89,33.04
2025-01-12 14:56:46,642,642.05,33.04
2025-01-12 14:56:46,642,642.12,33.04
2025-01-12 14:56:46,641,641.58,32.90
2025-01-12 14:56:46,642,641.65,33.04
2025-01-12 14:56:46,642,641.82,33.04
2025-01-12 14:56:46,642,641.90,33.04
2025-01-12 14:56:46,642,641.95,33.04
2025-01-12 14:56:46,641,641.63,32.90
2025-01-12 14:56:46,642,641.76,33.04
2025-01-12 14:56:46,642,641.83,33.04
2025-01-12 14:56:46,641,641.40,32.90
2025-01-12 14:56:46,641,641.22,32.90
2025-01-12 14:56:46,641,641.16,32.90
2025-01-12 14:56:46,642,641.48,33.04
2025-01-12 14:56:46,642,641.67,33.04
2025-01-12 14:56:46,642,641.84,33.04
2025-01-12 14:56:46,641,641.63,32.90
2025-01-12 14:56:46,642,641.83,33.04
2025-01-12 14:56:46,643,642.25,33.18
2025-01-12 14:56:46,643,642.56,33.18
2025-01-12 14:56:46,642,642.35,33.04
2025-01-12 14:56:46,641,641.92,32.90
2025-01-12 14:56:46,642,641.92,33.04
2025-01-12 14:56:46,641,641.39,32.90
2025-01-12 14:56:46,639,640.14,32.63
2025-01-12 14:56:47,641,640.40,32.90
2025-01-12 14:56:47,641,640.75,32.90
2025-01-12 14:56:47,642,641.28,33.04
2025-01-12 14:56:47,642,641.62,33.04
2025-01-12 14:56:47,642,642.02,33.04
2025-01-12 14:56:47,641,641.74,32.90
2025-01-12 14:56:47,642,641.79,33.04
2025-01-12 14:56:47,642,641.69,33.04
2025-01-12 14:56:47,642,641.84,33.04
2025-01-12 14:56:47,642,641.88,33.04
2025-01-12 14:56:47,642,642.06,33.04
2025-01-12 14:56:47,641,641.62,32.90
2025-01-12 14:56:47,642,641.72,33.04
2025-01-12 14:56:47,641,641.32,32.90
2025-01-12 14:56:47,642,641.61,33.04
2025-01-12 14:56:47,642,641.76,33.04
2025-01-12 14:56:47,642,641.96,33.04
2025-01-12 14:56:47,642,642.00,33.04
2025-01-12 14:56:47,643,642.50,33.18
2025-01-12 14:56:47,642,642.28,33.04
2025-01-12 14:56:47,642,642.19,33.04
2025-01-12 14:56:47,641,641.61,32.90
2025-01-12 14:56:47,642,641.76,33.04
2025-01-12 14:56:47,641,641.32,32.90
2025-01-12 14:56:47,643,641.98,33.18
2025-01-12 14:56:47,641,641.62,32.90
2025-01-12 14:56:47,642,641.92,33.04
2025-01-12 14:56:47,642,641.92,33.04
2025-01-12 14:56:47,641,641.59,32.90
2025-01-12 14:56:47,642,641.58,33.04
2025-01-12 14:56:47,642,641.84,33.04
2025-01-12 14:56:47,644,642.74,33.32
2025-01-12 14:56:47,643,643.03,33.18
2025-01-12 14:56:47,642,642.65,33.04
2025-01-12 14:56:47,642,642.44,33.04
2025-01-12 14:56:48,642,642.22,33.04
2025-01-12 14:56:48,642,641.86,33.04
2025-01-12 14:56:48,642,641.83,33.04
2025-01-12 14:56:48,642,641.93,33.04
2025-01-12 14:56:48,642,642.12,33.04
2025-01-12 14:56:48,642,642.06,33.04
2025-01-12 14:56:48,644,642.86,33.32
2025-01-12 14:56:48,642,642.58,33.04
2025-01-12 14:56:48,642,642.36,33.04
2025-01-12 14:56:48,642,642.21,33.04
2025-01-12 14:56:48,642,642.11,33.04
2025-01-12 14:56:48,641,641.44,32.90
2025-01-12 14:56:48,642,641.61,33.04
2025-01-12 14:56:48,642,641.80,33.04
2025-01-12 14:56:48,642,642.02,33.04
2025-01-12 14:56:48,642,641.95,33.04
2025-01-12 14:56:48,641,641.63,32.90
2025-01-12 14:56:48,643,642.19,33.18
2025-01-12 14:56:48,643,642.55,33.18
2025-01-12 14:56:48,642,642.31,33.04
2025-01-12 14:56:48,641,641.80,32.90
2025-01-12 14:56:48,641,641.50,32.90
2025-01-12 14:56:48,642,641.57,33.04
2025-01-12 14:56:48,642,641.61,33.04
2025-01-12 14:56:48,641,641.29,32.90
2025-01-12 14:56:48,641,641.34,32.90
2025-01-12 14:56:48,642,641.71,33.04
2025-01-12 14:56:48,641,641.35,32.90
2025-01-12 14:56:48,642,641.50,33.04
2025-01-12 14:56:48,641,641.33,32.90
2025-01-12 14:56:48,642,641.72,33.04
2025-01-12 14:56:48,642,641.82,33.04
2025-01-12 14:56:48,642,641.91,33.04
2025-01-12 14:56:48,642,641.93,33.04
2025-01-12 14:56:48,641,641.64,32.90
2025-01-12 14:56:49,642,641.70,33.04
2025-01-12 14:56:49,642,641.83,33.04
2025-01-12 14:56:49,641,641.40,32.90
2025-01-12 14:56:49,642,641.65,33.04
2025-01-12 14:56:49,641,641.45,32.90
2025-01-12 14:56:49,642,641.66,33.04
2025-01-12 14:56:49,643,642.20,33.18
2025-01-12 14:56:49,642,642.19,33.04
2025-01-12 14:56:49,642,642.18,33.04
2025-01-12 14:56:49,642,642.18,33.04
2025-01-12 14:56:49,644,642.90,33.32
2025-01-12 14:56:49,641,642.10,32.90
2025-01-12 14:56:49,642,641.96,33.04
2025-01-12 14:56:49,642,642.02,33.04
2025-01-12 14:56:49,641,641.64,32.90
2025-01-12 14:56:49,641,641.10,32.90
2025-01-12 14:56:49,643,641.92,33.18
2025-01-12 14:56:49,642,642.04,33.04
2025-01-12 14:56:49,644,643.02,33.32
2025-01-12 14:56:49,642,642.63,33.04
2025-01-12 14:56:49,644,643.39,33.32
2025-01-12 14:56:49,642,642.78,33.04
2025-01-12 14:56:49,642,642.37,33.04
2025-01-12 14:56:49,641,641.58,32.90
2025-01-12 14:56:49,641,641.35,32.90
2025-01-12 14:56:49,645,642.67,33.46
2025-01-12 14:56:49,643,643.04,33.18
2025-01-12 14:56:49,642,642.66,33.04
2025-01-12 14:56:49,642,642.63,33.04
2025-01-12 14:56:49,642,642.38,33.04
2025-01-12 14:56:49,644,642.78,33.32
2025-01-12 14:56:49,646,644.03,33.60
2025-01-12 14:56:49,642,643.38,33.04
2025-01-12 14:56:49,642,643.12,33.04
2025-01-12 14:56:49,642,642.58,33.04
2025-01-12 14:56:50,642,642.09,33.04
2025-01-12 14:56:50,642,641.64,33.04
2025-01-12 14:56:50,641,641.35,32.90
2025-01-12 14:56:50,643,642.23,33.18
2025-01-12 14:56:50,642,642.36,33.04
2025-01-12 14:56:50,642,642.08,33.04
2025-01-12 14:56:50,642,642.05,33.04
2025-01-12 14:56:50,642,642.12,33.04
2025-01-12 14:56:50,642,641.99,33.04
2025-01-12 14:56:50,642,641.96,33.04
2025-01-12 14:56:50,643,642.36,33.18
2025-01-12 14:56:50,642,642.35,33.04
2025-01-12 14:56:50,642,642.18,33.04
2025-01-12 14:56:50,641,641.67,32.90
2025-01-12 14:56:50,644,642.62,33.32
2025-01-12 14:56:50,642,642.34,33.04
2025-01-12 14:56:50,642,642.21,33.04
2025-01-12 14:56:50,642,642.14,33.04
2025-01-12 14:56:50,641,641.81,32.90
2025-01-12 14:56:50,642,641.63,33.04
2025-01-12 14:56:50,642,641.72,33.04
2025-01-12 14:56:50,642,641.82,33.04
2025-01-12 14:56:50,641,641.64,32.90
2025-01-12 14:56:50,642,641.77,33.04
2025-01-12 14:56:50,641,641.44,32.90
2025-01-12 14:56:50,642,641.62,33.04
2025-01-12 14:56:50,641,641.27,32.90
2025-01-12 14:56:50,642,641.67,33.04
2025-01-12 14:56:50,642,641.82,33.04
2025-01-12 14:56:50,642,641.97,33.04
2025-01-12 14:56:50,639,640.64,32.63
2025-01-12 14:56:50,644,642.06,33.32
2025-01-12 14:56:50,642,642.02,33.04
2025-01-12 14:56:50,642,642.06,33.04
2025-01-12 14:56:51,643,642.41,33.18
2025-01-12 14:56:51,644,643.45,33.32
2025-01-12 14:56:51,641,642.36,32.90
2025-01-12 14:56:51,641,641.67,32.90
2025-01-12 14:56:51,641,641.15,32.90
2025-01-12 14:56:51,642,641.60,33.04
2025-01-12 14:56:51,642,641.48,33.04
2025-01-12 14:56:51,641,641.36,32.90
2025-01-12 14:56:51,640,640.95,32.77
2025-01-12 14:56:51,642,641.49,33.04
2025-01-12 14:56:51,642,641.53,33.04
2025-01-12 14:56:51,642,641.68,33.04
2025-01-12 14:56:51,642,641.89,33.04
2025-01-12 14:56:51,642,642.18,33.04
2025-01-12 14:56:51,642,642.11,33.04
2025-01-12 14:56:51,642,641.95,33.04
2025-01-12 14:56:51,643,642.30,33.18
2025-01-12 14:56:51,643,642.72,33.18
2025-01-12 14:56:51,643,642.90,33.18
2025-01-12 14:56:51,644,643.44,33.32
2025-01-12 14:56:51,642,642.92,33.04
2025-01-12 14:56:51,642,642.46,33.04
2025-01-12 14:56:51,642,642.15,33.04
2025-01-12 14:56:51,642,641.98,33.04
2025-01-12 14:56:51,642,641.88,33.04
2025-01-12 14:56:51,642,641.95,33.04
2025-01-12 14:56:51,642,642.05,33.04
2025-01-12 14:56:51,643,642.56,33.18
2025-01-12 14:56:51,642,642.29,33.04
2025-01-12 14:56:51,641,641.75,32.90
2025-01-12 14:56:51,642,641.81,33.04
2025-01-12 14:56:51,641,641.44,32.90
2025-01-12 14:56:51,642,641.54,33.04
2025-01-12 14:56:51,642,641.71,33.04
2025-01-12 14:56:51,641,641.52,32.90
2025-01-12 14:56:52,642,641.77,33.04
2025-01-12 14:56:52,643,642.32,33.18
2025-01-12 14:56:52,641,641.75,32.90
2025-01-12 14:56:52,643,642.28,33.18
2025-01-12 14:56:52,644,643.07,33.32
2025-01-12 14:56:52,642,642.77,33.04
2025-01-12 14:56:52,642,642.36,33.04
2025-01-12 14:56:52,639,640.92,32.63
2025-01-12 14:56:52,642,641.22,33.04
2025-01-12 14:56:52,641,640.92,32.90
2025-01-12 14:56:52,646,642.95,33.60
2025-01-12 14:56:52,644,643.72,33.32
2025-01-12 14:56:52,644,644.38,33.32
2025-01-12 14:56:52,642,643.46,33.04
2025-01-12 14:56:52,642,642.88,33.04
2025-01-12 14:56:52,642,641.92,33.04
2025-01-12 14:56:52,641,641.35,32.90
2025-01-12 14:56:52,643,641.81,33.18
2025-01-12 14:56:52,642,642.24,33.04
2025-01-12 14:56:52,642,642.19,33.04
2025-01-12 14:56:52,642,642.18,33.04
2025-01-12 14:56:52,642,642.12,33.04
2025-01-12 14:56:52,642,641.99,33.04
2025-01-12 14:56:52,641,641.53,32.90
2025-01-12 14:56:52,642,641.64,33.04
2025-01-12 14:56:52,641,641.45,32.90
2025-01-12 14:56:52,642,641.61,33.04
2025-01-12 14:56:52,642,641.76,33.04
2025-01-12 14:56:52,642,641.96,33.04
2025-01-12 14:56:52,641,641.57,32.90
2025-01-12 14:56:52,642,641.78,33.04
2025-01-12 14:56:52,642,641.81,33.04
2025-01-12 14:56:52,644,642.77,33.32
2025-01-12 14:56:52,642,642.46,33.04
2025-01-12 14:56:53,642,642.43,33.04
2025-01-12 14:56:53,642,642.26,33.04
2025-01-12 14:56:53,641,641.69,32.90
2025-01-12 14:56:53,644,642.38,33.32
2025-01-12 14:56:53,642,642.30,33.04
2025-01-12 14:56:53,643,642.67,33.18
2025-01-12 14:56:53,643,643.00,33.18
2025-01-12 14:56:53,643,643.08,33.18
2025-01-12 14:56:53,643,642.93,33.18
2025-01-12 14:56:53,643,642.97,33.18
2025-01-12 14:56:53,643,642.92,33.18
2025-01-12 14:56:53,642,642.64,33.04
2025-01-12 14:56:53,646,643.94,33.60
2025-01-12 14:56:53,644,644.12,33.32
2025-01-12 14:56:53,637,641.15,32.36
2025-01-12 14:56:53,642,641.26,33.04
2025-01-12 14:56:53,642,641.52,33.04
2025-01-12 14:56:53,642,641.39,33.04
2025-01-12 14:56:53,641,641.03,32.90
2025-01-12 14:56:53,642,641.89,33.04
2025-01-12 14:56:53,643,642.74,33.18
2025-01-12 14:56:53,641,641.93,32.90
2025-01-12 14:56:53,641,641.09,32.90
2025-01-12 14:56:53,642,641.69,33.04
2025-01-12 14:56:53,641,641.39,32.90
2025-01-12 14:56:53,643,641.93,33.18
2025-01-12 14:56:53,641,641.57,32.90
2025-01-12 14:56:53,642,641.89,33.04
2025-01-12 14:56:53,639,640.70,32.63
2025-01-12 14:56:53,642,641.09,33.04
2025-01-12 14:56:53,644,642.18,33.32
2025-01-12 14:56:53,642,642.29,33.04
2025-01-12 14:56:53,642,642.18,33.04
2025-01-12 14:56:53,642,642.47,33.04
2025-01-12 14:56:54,643,642.63,33.18
2025-01-12 14:56:54,643,642.62,33.18
2025-01-12 14:56:54,641,641.75,32.90
2025-01-12 14:56:54,642,641.98,33.04
2025-01-12 14:56:54,642,642.10,33.04
2025-01-12 14:56:54,642,641.89,33.04
2025-01-12 14:56:54,642,641.83,33.04
2025-01-12 14:56:54,641,641.57,32.90
2025-01-12 14:56:54,639,640.52,32.63
2025-01-12 14:56:54,642,641.02,33.04
2025-01-12 14:56:54,642,641.29,33.04
2025-01-12 14:56:54,642,641.64,33.04
2025-01-12 14:56:54,642,641.90,33.04
2025-01-12 14:56:54,642,642.24,33.04
2025-01-12 14:56:54,642,642.16,33.04
2025-01-12 14:56:54,641,641.53,32.90
2025-01-12 14:56:54,642,641.52,33.04
2025-01-12 14:56:54,642,641.82,33.04
2025-01-12 14:56:54,642,641.90,33.04
2025-01-12 14:56:54,641,641.52,32.90
2025-01-12 14:56:54,643,642.20,33.18
2025-01-12 14:56:54,642,642.16,33.04
2025-01-12 14:56:54,642,642.09,33.04
2025-01-12 14:56:54,644,642.85,33.32
2025-01-12 14:56:54,642,642.70,33.04
2025-01-12 14:56:54,643,642.78,33.18
2025-01-12 14:56:54,641,642.02,32.90
2025-01-12 14:56:54,644,642.79,33.32
2025-01-12 14:56:54,641,642.01,32.90
2025-01-12 14:56:54,643,642.35,33.18
2025-01-12 14:56:54,642,642.18,33.04
2025-01-12 14:56:54,643,642.76,33.18
2025-01-12 14:56:54,647,644.41,33.74
2025-01-12 14:56:54,643,644.15,33.18
2025-01-12 14:56:55,643,643.64,33.18
2025-01-12 14:56:55,644,643.99,33.32
2025-01-12 14:56:55,642,643.00,33.04
2025-01-12 14:56:55,643,642.65,33.18
2025-01-12 14:56:55,642,642.22,33.04
2025-01-12 14:56:55,642,642.19,33.04
2025-01-12 14:56:55,642,642.23,33.04
2025-01-12 14:56:55,641,641.58,32.90
2025-01-12 14:56:55,642,641.69,33.04
2025-01-12 14:56:55,642,641.89,33.04
2025-01-12 14:56:55,642,641.89,33.04
2025-01-12 14:56:55,641,641.58,32.90
2025-01-12 14:56:55,644,642.63,33.32
2025-01-12 14:56:55,642,642.45,33.04
2025-01-12 14:56:55,642,642.27,33.04
2025-01-12 14:56:55,641,641.66,32.90
2025-01-12 14:56:55,642,641.88,33.04
2025-01-12 14:56:55,641,641.31,32.90
2025-01-12 14:56:55,642,641.51,33.04
2025-01-12 14:56:55,642,641.68,33.04
2025-01-12 14:56:55,642,642.09,33.04
2025-01-12 14:56:55,641,641.57,32.90
2025-01-12 14:56:55,642,641.78,33.04
2025-01-12 14:56:55,642,641.81,33.04
2025-01-12 14:56:55,642,641.91,33.04
2025-01-12 14:56:55,644,642.74,33.32
2025-01-12 14:56:55,643,643.08,33.18
2025-01-12 14:56:55,642,642.71,33.04
2025-01-12 14:56:55,642,642.40,33.04
2025-01-12 14:56:55,641,641.72,32.90
2025-01-12 14:56:55,641,641.21,32.90
2025-01-12 14:56:55,644,642.22,33.32
2025-01-12 14:56:55,642,642.23,33.04
2025-01-12 14:56:55,642,642.32,33.04
2025-01-12 14:56:56,642,642.28,33.04
2025-01-12 14:56:56,642,642.22,33.04
2025-01-12 14:56:56,642,641.93,33.04
2025-01-12 14:56:56,642,641.84,33.04
2025-01-12 14:56:56,642,641.92,33.04
2025-01-12 14:56:56,642,642.13,33.04
2025-01-12 14:56:56,642,642.00,33.04
2025-01-12 14:56:56,642,642.00,33.04
2025-01-12 14:56:56,642,642.00,33.04
2025-01-12 14:56:56,642,642.00,33.04
2025-01-12 14:56:56,641,641.57,32.90
2025-01-12 14:56:56,642,641.71,33.04
2025-01-12 14:56:56,641,641.39,32.90
2025-01-12 14:56:56,642,641.61,33.04
2025-01-12 14:56:56,642,641.76,33.04
2025-01-12 14:56:56,641,641.53,32.90
2025-01-12 14:56:56,642,641.71,33.04
2025-01-12 14:56:56,641,641.46,32.90
2025-01-12 14:56:56,643,642.02,33.18
2025-01-12 14:56:56,642,642.06,33.04
2025-01-12 14:56:56,641,641.65,32.90
2025-01-12 14:56:56,642,641.81,33.04
2025-01-12 14:56:56,642,641.95,33.04
2025-01-12 14:56:56,639,640.53,32.63
2025-01-12 14:56:56,642,641.03,33.04
2025-01-12 14:56:56,641,641.02,32.90
2025-01-12 14:56:56,640,640.65,32.77
2025-01-12 14:56:56,642,641.08,33.04
2025-01-12 14:56:56,642,641.66,33.04
2025-01-12 14:56:56,641,641.46,32.90
2025-01-12 14:56:56,642,641.69,33.04
2025-01-12 14:56:56,642,641.81,33.04
2025-01-12 14:56:56,647,644.16,33.74
2025-01-12 14:56:56,643,643.78,33.18
2025-01-12 14:56:56,644,644.00,33.32
2025-01-12 14:56:57,642,643.33,33.04
2025-01-12 14:56:57,643,643.18,33.18
2025-01-12 14:56:57,641,641.74,32.90
2025-01-12 14:56:57,642,641.68,33.04
2025-01-12 14:56:57,642,641.70,33.04
2025-01-12 14:56:57,642,642.16,33.04
2025-01-12 14:56:57,646,643.65,33.60
2025-01-12 14:56:57,643,643.73,33.18
2025-01-12 14:56:57,642,643.06,33.04
2025-01-12 14:56:57,642,642.67,33.04
2025-01-12 14:56:57,642,642.26,33.04
2025-01-12 14:56:57,642,641.80,33.04
2025-01-12 14:56:57,641,641.30,32.90
2025-01-12 14:56:57,642,641.62,33.04
2025-01-12 14:56:57,641,641.63,32.90
2025-01-12 14:56:57,642,641.67,33.04
2025-01-12 14:56:57,641,641.33,32.90
2025-01-12 14:56:57,642,641.67,33.04
2025-01-12 14:56:57,642,641.82,33.04
2025-01-12 14:56:57,642,641.97,33.04
2025-01-12 14:56:57,639,640.64,32.63
2025-01-12 14:56:57,642,641.20,33.04
2025-01-12 14:56:57,641,641.01,32.90
2025-01-12 14:56:57,642,641.41,33.04
2025-01-12 14:56:57,643,642.02,33.18
2025-01-12 14:56:57,642,642.38,33.04
2025-01-12 14:56:57,642,642.28,33.04
2025-01-12 14:56:57,643,642.62,33.18
2025-01-12 14:56:57,643,642.64,33.18
2025-01-12 14:56:57,641,641.99,32.90
2025-01-12 14:56:57,643,642.31,33.18
2025-01-12 14:56:57,642,642.26,33.04
2025-01-12 14:56:57,644,642.99,33.32
2025-01-12 14:56:58,643,642.95,33.18
2025-01-12 14:56:58,639,641.42,32.63
2025-01-12 14:56:58,642,641.56,33.04
2025-01-12 14:56:58,646,643.41,33.60
2025-01-12 14:56:58,644,643.57,33.32
2025-01-12 14:56:58,642,643.04,33.04
2025-01-12 14:56:58,641,642.47,32.90
2025-01-12 14:56:58,642,642.41,33.04
2025-01-12 14:56:58,642,641.76,33.04
2025-01-12 14:56:58,641,640.94,32.90
2025-01-12 14:56:58,644,642.38,33.32
2025-01-12 14:56:58,641,642.27,32.90
2025-01-12 14:56:58,643,642.58,33.18
2025-01-12 14:56:58,642,642.27,33.04
2025-01-12 14:56:58,642,642.19,33.04
2025-01-12 14:56:58,642,641.97,33.04
2025-01-12 14:56:58,643,642.45,33.18
2025-01-12 14:56:58,642,642.20,33.04
2025-01-12 14:56:58,642,642.27,33.04
2025-01-12 14:56:58,641,641.60,32.90
2025-01-12 14:56:58,641,641.40,32.90
2025-01-12 14:56:58,642,641.46,33.04
2025-01-12 14:56:58,642,641.66,33.04
2025-01-12 14:56:58,642,641.83,33.04
2025-01-12 14:56:58,647,644.22,33.74
2025-01-12 14:56:58,642,643.57,33.04
2025-01-12 14:56:58,642,642.97,33.04
2025-01-12 14:56:58,641,642.03,32.90
2025-01-12 14:56:58,646,643.64,33.60
2025-01-12 14:56:58,642,642.66,33.04
2025-01-12 14:56:58,642,642.37,33.04
2025-01-12 14:56:58,642,642.31,33.04
2025-01-12 14:56:58,642,642.60,33.04
2025-01-12 14:56:58,642,641.80,33.04
2025-01-12 14:56:59,642,641.80,33.04
2025-01-12 14:56:59,642,641.90,33.04
2025-01-12 14:56:59,641,641.82,32.90
2025-01-12 14:56:59,642,641.71,33.04
2025-01-12 14:56:59,642,641.82,33.04
2025-01-12 14:56:59,642,641.90,33.04
2025-01-12 14:56:59,642,641.95,33.04
2025-01-12 14:56:59,644,642.92,33.32
2025-01-12 14:56:59,642,642.63,33.04
2025-01-12 14:56:59,642,642.37,33.04
2025-01-12 14:56:59,642,642.14,33.04
2025-01-12 14:56:59,642,642.11,33.04
2025-01-12 14:56:59,642,641.87,33.04
2025-01-12 14:56:59,642,641.90,33.04
2025-01-12 14:56:59,642,641.98,33.04
2025-01-12 14:56:59,642,642.13,33.04
2025-01-12 14:56:59,642,642.00,33.04
2025-01-12 14:56:59,642,642.00,33.04
2025-01-12 14:56:59,641,641.57,32.90
2025-01-12 14:56:59,642,641.71,33.04
2025-01-12 14:56:59,645,643.11,33.46
2025-01-12 14:56:59,641,642.34,32.90
2025-01-12 14:56:59,642,642.20,33.04
2025-01-12 14:56:59,642,642.19,33.04
2025-01-12 14:56:59,642,642.11,33.04
2025-01-12 14:56:59,642,641.76,33.04
2025-01-12 14:56:59,641,641.42,32.90
2025-01-12 14:56:59,642,641.73,33.04
2025-01-12 14:56:59,642,642.02,33.04
2025-01-12 14:56:59,642,641.83,33.04
2025-01-12 14:56:59,643,642.38,33.18
2025-01-12 14:56:59,643,642.78,33.18
2025-01-12 14:56:59,641,642.09,32.90
2025-01-12 14:56:59,643,642.43,33.18
2025-01-12 14:57:00,643,642.63,33.18
2025-01-12 14:57:00,642,642.36,33.04
2025-01-12 14:57:00,642,642.12,33.04
2025-01-12 14:57:00,642,642.16,33.04
2025-01-12 14:57:00,642,642.10,33.04
2025-01-12 14:57:00,642,641.96,33.04
2025-01-12 14:57:00,642,641.88,33.04
2025-01-12 14:57:00,641,641.62,32.90
2025-01-12 14:57:00,640,640.91,32.77
2025-01-12 14:57:00,642,641.24,33.04
2025-01-12 14:57:00,642,641.53,33.04
2025-01-12 14:57:00,642,641.74,33.04
2025-01-12 14:57:00,641,641.52,32.90
2025-01-12 14:57:00,642,641.89,33.04
2025-01-12 14:57:00,642,641.93,33.04
